rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.181579,0.131701,0.021006,0.007794,0.000240,0.010659,0.009928,0.000213,-0.000006
1,1,False,True,0.180205,0.129140,0.020456,0.007489,0.000247,0.011068,0.011396,0.000370,-0.000008
2,2,False,True,0.179443,0.129207,0.020437,0.007656,0.000229,0.010767,0.010657,0.000452,-0.000008
3,3,False,True,0.181212,0.130154,0.020310,0.007309,0.000228,0.011157,0.011389,0.000621,-0.000009
4,4,False,True,0.183818,0.132622,0.020081,0.007250,0.000236,0.010854,0.011987,0.000746,-0.000010
5,5,False,True,0.177460,0.128429,0.019572,0.006679,0.000229,0.010955,0.010818,0.000737,-0.000010
6,6,False,True,0.179789,0.130894,0.019547,0.006223,0.000231,0.010573,0.011357,0.000919,-0.000012
7,7,False,True,0.177792,0.128317,0.018604,0.005853,0.000224,0.011191,0.012350,0.001207,-0.000013
8,8,False,True,0.176753,0.128521,0.018190,0.005465,0.000228,0.010535,0.012292,0.001472,-0.000018
9,9,False,True,0.178759,0.128442,0.017834,0.005693,0.000227,0.011203,0.013808,0.001504,-0.000016
10,10,False,True,0.178789,0.128315,0.017924,0.005434,0.000225,0.011291,0.014009,0.001543,-0.000015
inf,inf,False,True,0.182082,0.130059,0.017828,0.005460,0.000233,0.011150,0.014872,0.002422,-0.000024
