rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.181031,0.129437,0.021007,0.008280,0.000229,0.011703,0.010148,0.000190,-0.000006
1,1,False,True,0.180907,0.130779,0.020462,0.008089,0.000269,0.010975,0.009968,0.000327,-0.000007
2,2,False,True,0.187586,0.133710,0.020393,0.007415,0.000229,0.013934,0.011412,0.000450,-0.000008
3,3,False,True,0.181241,0.131046,0.020192,0.007135,0.000228,0.011024,0.011040,0.000535,-0.000008
4,4,False,True,0.180009,0.129046,0.020999,0.007408,0.000232,0.010904,0.010748,0.000633,-0.000009
5,5,False,True,0.178409,0.128540,0.019606,0.006842,0.000225,0.011454,0.010860,0.000838,-0.000011
6,6,False,True,0.180863,0.128725,0.019183,0.006269,0.000226,0.010697,0.014560,0.001085,-0.000013
7,7,False,True,0.180620,0.131876,0.018703,0.005921,0.000228,0.010683,0.011934,0.001230,-0.000013
8,8,False,True,0.180459,0.131470,0.018132,0.005423,0.000226,0.010428,0.013460,0.001275,-0.000014
9,9,False,True,0.183725,0.134899,0.018051,0.005430,0.000230,0.010807,0.012656,0.001593,-0.000019
10,10,False,True,0.177339,0.128337,0.017945,0.005340,0.000227,0.011314,0.012796,0.001335,-0.000014
inf,inf,False,True,0.181010,0.131063,0.017907,0.005273,0.000228,0.010584,0.013557,0.002344,-0.000023
