rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.181168,0.128468,0.021241,0.008787,0.000364,0.011642,0.010402,0.000224,-0.000007
1,1,False,True,0.184612,0.134180,0.020505,0.007582,0.000230,0.010717,0.010982,0.000376,-0.000008
2,2,False,True,0.179330,0.129384,0.020452,0.007420,0.000229,0.010575,0.010779,0.000451,-0.000008
3,3,False,True,0.190032,0.136469,0.024199,0.007428,0.000233,0.010765,0.010364,0.000534,-0.000008
4,4,False,True,0.184509,0.132326,0.020305,0.007137,0.000238,0.011223,0.012462,0.000764,-0.000011
5,5,False,True,0.183154,0.132732,0.020136,0.006881,0.000235,0.011282,0.011087,0.000757,-0.000011
6,6,False,True,0.179609,0.129061,0.019201,0.006367,0.000232,0.011217,0.012441,0.001044,-0.000013
7,7,False,True,0.178130,0.128617,0.018553,0.005883,0.000228,0.011135,0.012455,0.001213,-0.000013
8,8,False,True,0.180241,0.131350,0.018365,0.005450,0.000226,0.010962,0.012566,0.001277,-0.000014
9,9,False,True,0.179194,0.129372,0.018093,0.005284,0.000224,0.010675,0.013937,0.001562,-0.000015
10,10,False,True,0.182002,0.131664,0.018116,0.005329,0.000226,0.010511,0.014551,0.001556,-0.000016
inf,inf,False,True,0.184937,0.135040,0.017716,0.005389,0.000232,0.010522,0.013643,0.002343,-0.000022
