rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.185827,0.134418,0.020894,0.007987,0.000226,0.011074,0.010980,0.000210,-0.000006
1,1,False,True,0.182343,0.130976,0.020541,0.007764,0.000234,0.011057,0.011391,0.000341,-0.000007
2,2,False,True,0.184340,0.132721,0.020778,0.007471,0.000233,0.011268,0.011376,0.000454,-0.000008
3,3,False,True,0.185997,0.132865,0.020047,0.007652,0.000230,0.013123,0.011503,0.000534,-0.000009
4,4,False,True,0.180464,0.130610,0.019875,0.007000,0.000228,0.010985,0.011048,0.000675,-0.000010
5,5,False,True,0.185698,0.135011,0.020358,0.006657,0.000232,0.011183,0.011475,0.000740,-0.000010
6,6,False,True,0.185024,0.132068,0.019768,0.006441,0.000230,0.010987,0.013747,0.001697,-0.000023
7,7,False,True,0.177275,0.128803,0.018882,0.005857,0.000225,0.010876,0.011523,0.001066,-0.000012
8,8,False,True,0.193500,0.144766,0.018034,0.005457,0.000228,0.011370,0.012330,0.001269,-0.000014
9,9,False,True,0.184015,0.130786,0.017883,0.005388,0.000230,0.010842,0.017052,0.001777,-0.000018
10,10,False,True,0.178669,0.129051,0.018038,0.005273,0.000224,0.010601,0.013817,0.001618,-0.000014
inf,inf,False,True,0.187479,0.129730,0.017793,0.005393,0.000228,0.014627,0.017291,0.002364,-0.000023
