rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.181853,0.130692,0.020929,0.007856,0.000230,0.010651,0.011245,0.000212,-0.000007
1,1,False,True,0.183611,0.131348,0.020742,0.007885,0.000235,0.010671,0.012277,0.000406,-0.000009
2,2,False,True,0.187311,0.136880,0.020761,0.007481,0.000232,0.010596,0.010799,0.000521,-0.000008
3,3,False,True,0.186049,0.134503,0.020351,0.007475,0.000233,0.010798,0.011963,0.000676,-0.000010
4,4,False,True,0.178360,0.128914,0.019785,0.007145,0.000227,0.010779,0.010746,0.000722,-0.000010
5,5,False,True,0.182756,0.132912,0.019913,0.006741,0.000230,0.010594,0.011455,0.000868,-0.000011
6,6,False,True,0.180357,0.129205,0.019800,0.006401,0.000225,0.010586,0.013071,0.001025,-0.000012
7,7,False,True,0.203784,0.149904,0.021870,0.007695,0.000255,0.011252,0.011557,0.001206,-0.000013
8,8,False,True,0.178026,0.129456,0.018078,0.005502,0.000231,0.011210,0.012244,0.001258,-0.000014
9,9,False,True,0.178481,0.129383,0.018087,0.005290,0.000228,0.011060,0.013025,0.001359,-0.000015
10,10,False,True,0.180170,0.130723,0.018026,0.005416,0.000232,0.011168,0.013187,0.001371,-0.000014
inf,inf,False,True,0.184815,0.131792,0.018416,0.005520,0.000231,0.010906,0.015087,0.002804,-0.000026
