rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.181710,0.129831,0.021453,0.007775,0.000256,0.010799,0.011344,0.000211,-0.000007
1,1,False,True,0.183135,0.131367,0.020628,0.007698,0.000233,0.011591,0.011238,0.000341,-0.000007
2,2,False,True,0.190050,0.140057,0.020799,0.007389,0.000229,0.010530,0.010482,0.000524,-0.000008
3,3,False,True,0.184180,0.132343,0.020773,0.007215,0.000230,0.010732,0.012233,0.000613,-0.000009
4,4,False,True,0.180880,0.130330,0.019973,0.007124,0.000230,0.011064,0.011386,0.000731,-0.000010
5,5,False,True,0.182616,0.131114,0.021764,0.006722,0.000231,0.011214,0.010778,0.000749,-0.000010
6,6,False,True,0.177706,0.128224,0.019120,0.006321,0.000232,0.011594,0.011192,0.000975,-0.000013
7,7,False,True,0.179033,0.129269,0.018567,0.006137,0.000229,0.011251,0.012328,0.001206,-0.000013
8,8,False,True,0.190662,0.140630,0.018346,0.005456,0.000231,0.011056,0.013424,0.001468,-0.000015
9,9,False,True,0.178330,0.128645,0.017972,0.005645,0.000232,0.011729,0.012717,0.001343,-0.000014
10,10,False,True,0.178374,0.128463,0.018972,0.005508,0.000235,0.010774,0.012819,0.001556,-0.000015
inf,inf,False,True,0.181713,0.130685,0.017654,0.005315,0.000225,0.010802,0.013748,0.003222,-0.000026
