rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.178562,0.129117,0.020734,0.007763,0.000233,0.010521,0.009970,0.000185,-0.000006
1,1,False,True,0.180660,0.128986,0.020483,0.007780,0.000230,0.011265,0.011558,0.000320,-0.000007
2,2,False,True,0.183597,0.133434,0.020389,0.007339,0.000232,0.011078,0.010583,0.000469,-0.000017
3,3,False,True,0.188162,0.137852,0.020262,0.007296,0.000233,0.011083,0.010785,0.000607,-0.000009
4,4,False,True,0.179417,0.128676,0.019873,0.007144,0.000226,0.011161,0.011568,0.000727,-0.000010
5,5,False,True,0.181816,0.131844,0.019867,0.006873,0.000236,0.011307,0.010853,0.000794,-0.000010
6,6,False,True,0.185888,0.133754,0.019929,0.006876,0.000231,0.010843,0.013153,0.001057,-0.000012
7,7,False,True,0.185435,0.135239,0.018576,0.005906,0.000232,0.010947,0.013282,0.001208,-0.000013
8,8,False,True,0.177945,0.128624,0.018062,0.005630,0.000227,0.011191,0.012903,0.001263,-0.000014
9,9,False,True,0.178376,0.128673,0.017960,0.005299,0.000227,0.011111,0.013705,0.001354,-0.000014
10,10,False,True,0.181390,0.130896,0.018356,0.005289,0.000226,0.011100,0.014021,0.001457,-0.000015
inf,inf,False,True,0.179998,0.128498,0.017630,0.005274,0.000225,0.010652,0.015133,0.002529,-0.000024
