key/t,False-0,False-1,False-2,False-3,False-4,False-5,False-6,False-7,False-8,False-9,False-10,False-inf
total_time_sec,0.709849,0.728834,0.744278,0.798011,0.843288,0.827136,0.771746,0.762875,0.783515,0.839857,0.854978,0.796404
load_time_sec,0.561027,0.560009,0.571452,0.609102,0.640793,0.612807,0.571533,0.571286,0.578187,0.618857,0.635936,0.578177
detect_races_time_sec,0.102617,0.101615,0.097298,0.096577,0.106678,0.100354,0.092416,0.091673,0.096948,0.108013,0.107967,0.093656
extract_traces_time_sec,0.019059,0.017310,0.016406,0.015404,0.014900,0.015141,0.012821,0.012410,0.011927,0.013973,0.012543,0.012269
find_reactive_cmds_time_sec,0.001338,0.001261,0.001361,0.001437,0.001293,0.001462,0.001319,0.001235,0.001250,0.001676,0.001385,0.001257
find_proactive_cmds_time_sec,0.015355,0.014670,0.015095,0.016254,0.014954,0.015313,0.017679,0.014752,0.015257,0.017093,0.016669,0.016438
find_covered_races_time,0.009775,0.027769,0.033899,0.047460,0.050751,0.064361,0.055040,0.051549,0.058577,0.056288,0.054173,0.064627
per_packet_inconsistent_time_sec,0.000625,0.006134,0.008677,0.011689,0.013820,0.017593,0.020828,0.019857,0.021256,0.023806,0.026033,0.029841
find_inconsistent_update_time_sec,-0.000019,-0.000034,-0.000049,-0.000052,-0.000061,-0.000065,-0.000073,-0.000075,-0.000078,-0.000106,-0.000199,-0.000104
