rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.209272,0.115761,0.038143,0.015984,0.000159,0.010336,0.028511,0.000337,-0.000009
1,1,False,True,0.224261,0.114548,0.037425,0.014347,0.000158,0.010283,0.044949,0.002502,-0.000017
2,2,False,True,0.241156,0.113538,0.036921,0.013712,0.000157,0.010746,0.062584,0.003449,-0.000018
3,3,False,True,0.252641,0.113168,0.036140,0.012911,0.000151,0.010588,0.074302,0.005325,-0.000023
4,4,False,True,0.255432,0.113446,0.036214,0.012901,0.000157,0.010474,0.076632,0.005551,-0.000025
5,5,False,True,0.257171,0.113537,0.037670,0.013868,0.000166,0.010464,0.075329,0.006075,-0.000027
6,6,False,True,0.266281,0.115058,0.036774,0.012347,0.000151,0.010647,0.084648,0.006590,-0.000031
7,7,False,True,0.281268,0.115438,0.035314,0.011730,0.000151,0.010523,0.100230,0.007810,-0.000037
8,8,False,True,0.288471,0.119004,0.035079,0.011522,0.000148,0.010995,0.102788,0.008864,-0.000040
9,9,False,True,0.288153,0.114580,0.034629,0.010239,0.000150,0.011274,0.106948,0.010256,-0.000045
10,10,False,True,0.291374,0.119970,0.034011,0.009766,0.000174,0.011263,0.104416,0.011691,-0.000049
inf,inf,False,True,0.271213,0.118798,0.030718,0.007285,0.000137,0.011270,0.085523,0.017381,-0.000071
