rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.210506,0.115579,0.038004,0.016008,0.000163,0.010456,0.029912,0.000347,-0.000005
1,1,False,True,0.223679,0.115088,0.037929,0.014306,0.000158,0.010672,0.043313,0.002169,-0.000013
2,2,False,True,0.238190,0.114037,0.036714,0.013589,0.000151,0.010543,0.059127,0.003976,-0.000019
3,3,False,True,0.252818,0.115744,0.036459,0.013353,0.000154,0.010348,0.071772,0.004934,-0.000022
4,4,False,True,0.255389,0.113623,0.038884,0.013053,0.000153,0.010845,0.073428,0.005345,-0.000026
5,5,False,True,0.260997,0.115324,0.036805,0.012837,0.000157,0.010644,0.079443,0.005728,-0.000028
6,6,False,True,0.263769,0.114224,0.035772,0.012358,0.000152,0.010841,0.083950,0.006410,-0.000030
7,7,False,True,0.280520,0.114882,0.036429,0.011942,0.000178,0.010826,0.097511,0.008680,-0.000038
8,8,False,True,0.275819,0.113727,0.034878,0.011548,0.000147,0.010763,0.095289,0.009394,-0.000041
9,9,False,True,0.285906,0.115994,0.034701,0.010754,0.000147,0.010640,0.102687,0.010902,-0.000047
10,10,False,True,0.293830,0.116926,0.034489,0.009792,0.000173,0.011396,0.109052,0.011917,-0.000051
inf,inf,False,True,0.272994,0.115637,0.031180,0.007603,0.000145,0.010609,0.089937,0.017777,-0.000074
