rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.211023,0.118724,0.037813,0.015988,0.000167,0.010581,0.027378,0.000336,-0.000006
1,1,False,True,0.222166,0.113719,0.037202,0.014284,0.000164,0.010876,0.043376,0.002497,-0.000014
2,2,False,True,0.242380,0.113254,0.041491,0.013771,0.000161,0.010909,0.059160,0.003585,-0.000018
3,3,False,True,0.255447,0.116525,0.036685,0.013278,0.000157,0.010450,0.072915,0.005382,-0.000024
4,4,False,True,0.253099,0.115682,0.036523,0.012978,0.000153,0.010501,0.071764,0.005432,-0.000029
5,5,False,True,0.270505,0.118190,0.036234,0.013200,0.000160,0.010726,0.085383,0.006552,-0.000029
6,6,False,True,0.268997,0.114611,0.035908,0.012314,0.000150,0.010492,0.088393,0.007066,-0.000031
7,7,False,True,0.282170,0.120850,0.035129,0.011777,0.000152,0.010866,0.095603,0.007724,-0.000036
8,8,False,True,0.283707,0.120234,0.035049,0.012127,0.000152,0.011244,0.095392,0.009433,-0.000041
9,9,False,True,0.291050,0.113956,0.034243,0.010289,0.000147,0.011367,0.111262,0.009709,-0.000045
10,10,False,True,0.284840,0.113269,0.034081,0.009802,0.000147,0.011962,0.104876,0.010622,-0.000049
inf,inf,False,True,0.272085,0.113564,0.030873,0.007246,0.000135,0.010453,0.090701,0.018984,-0.000086
