rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.208114,0.114650,0.037990,0.015958,0.000159,0.010283,0.028646,0.000385,-0.000007
1,1,False,True,0.222224,0.113837,0.037173,0.014053,0.000157,0.010449,0.044148,0.002361,-0.000014
2,2,False,True,0.241172,0.114687,0.036738,0.013795,0.000161,0.011075,0.060878,0.003788,-0.000018
3,3,False,True,0.253328,0.115226,0.036283,0.012961,0.000152,0.010510,0.073378,0.004762,-0.000023
4,4,False,True,0.257814,0.114026,0.036172,0.013424,0.000155,0.010428,0.078032,0.005519,-0.000025
5,5,False,True,0.250864,0.113246,0.035801,0.012733,0.000153,0.010185,0.073043,0.005644,-0.000028
6,6,False,True,0.271704,0.115308,0.036049,0.012275,0.000152,0.010698,0.090261,0.006897,-0.000032
7,7,False,True,0.277619,0.114438,0.035265,0.011700,0.000150,0.010793,0.096537,0.008665,-0.000038
8,8,False,True,0.281622,0.114086,0.035007,0.011328,0.000148,0.010981,0.101133,0.008866,-0.000040
9,9,False,True,0.287076,0.116394,0.034631,0.010449,0.000146,0.011071,0.103835,0.010474,-0.000045
10,10,False,True,0.284513,0.113323,0.034043,0.009625,0.000145,0.011103,0.105342,0.010852,-0.000048
inf,inf,False,True,0.265804,0.114776,0.031203,0.007162,0.000137,0.010435,0.084831,0.017155,-0.000072
