rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.211690,0.116069,0.038471,0.016086,0.000160,0.010559,0.029920,0.000386,-0.000006
1,1,False,True,0.225736,0.114182,0.037289,0.014263,0.000160,0.010951,0.046330,0.002514,-0.000015
2,2,False,True,0.236236,0.113713,0.036625,0.013718,0.000157,0.010574,0.057935,0.003465,-0.000017
3,3,False,True,0.253611,0.113872,0.036494,0.012903,0.000156,0.010372,0.074970,0.004787,-0.000023
4,4,False,True,0.257441,0.114650,0.036333,0.013087,0.000153,0.010894,0.076978,0.005288,-0.000025
5,5,False,True,0.258668,0.115048,0.036515,0.013040,0.000154,0.010290,0.077890,0.005672,-0.000028
6,6,False,True,0.274038,0.114711,0.035829,0.012398,0.000173,0.010874,0.092590,0.007394,-0.000031
7,7,False,True,0.285546,0.113650,0.035493,0.011684,0.000150,0.010991,0.105595,0.007915,-0.000036
8,8,False,True,0.289814,0.117923,0.034676,0.011424,0.000146,0.011010,0.102473,0.012055,-0.000062
9,9,False,True,0.287555,0.114284,0.034196,0.010251,0.000148,0.010898,0.107298,0.010397,-0.000045
10,10,False,True,0.286152,0.114315,0.034004,0.009776,0.000145,0.012086,0.105135,0.010612,-0.000048
inf,inf,False,True,0.266285,0.113903,0.031015,0.007315,0.000138,0.010469,0.085424,0.017915,-0.000073
