rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.208891,0.115299,0.037790,0.015888,0.000160,0.010450,0.028887,0.000371,-0.000006
1,1,False,True,0.224596,0.115013,0.037321,0.014409,0.000159,0.010371,0.045090,0.002184,-0.000014
2,2,False,True,0.246688,0.118030,0.038970,0.013889,0.000180,0.010544,0.061036,0.003987,-0.000019
3,3,False,True,0.257578,0.116495,0.036478,0.013050,0.000157,0.010767,0.075832,0.004744,-0.000023
4,4,False,True,0.258839,0.119749,0.036483,0.012999,0.000159,0.010759,0.073695,0.004928,-0.000030
5,5,False,True,0.259399,0.114523,0.035861,0.013054,0.000161,0.010956,0.078505,0.006276,-0.000030
6,6,False,True,0.270698,0.116535,0.040808,0.013703,0.000191,0.011357,0.081380,0.006663,-0.000030
7,7,False,True,0.279919,0.115950,0.035343,0.011904,0.000150,0.011069,0.097687,0.007750,-0.000035
8,8,False,True,0.298109,0.126600,0.035683,0.011667,0.000148,0.010855,0.103802,0.009282,-0.000040
9,9,False,True,0.294570,0.113735,0.039305,0.010647,0.000319,0.015236,0.105495,0.009758,-0.000043
10,10,False,True,0.291893,0.116712,0.034174,0.009776,0.000150,0.011679,0.107577,0.011742,-0.000050
inf,inf,False,True,0.277690,0.119210,0.031453,0.007287,0.000146,0.010833,0.090062,0.018592,-0.000075
