rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.206636,0.113804,0.037876,0.015725,0.000159,0.010445,0.028202,0.000386,-0.000006
1,1,False,True,0.222597,0.113421,0.037223,0.014266,0.000158,0.010415,0.044628,0.002440,-0.000014
2,2,False,True,0.239509,0.115037,0.037520,0.013693,0.000156,0.010701,0.058401,0.003951,-0.000019
3,3,False,True,0.256109,0.114736,0.036440,0.013073,0.000155,0.010899,0.075253,0.005495,-0.000027
4,4,False,True,0.253729,0.114767,0.036364,0.013426,0.000155,0.010510,0.073176,0.005254,-0.000036
5,5,False,True,0.258505,0.113765,0.036284,0.012772,0.000154,0.010790,0.079061,0.005621,-0.000027
6,6,False,True,0.275457,0.114401,0.035766,0.012376,0.000150,0.010926,0.094526,0.007247,-0.000032
7,7,False,True,0.281883,0.114317,0.035251,0.011830,0.000152,0.011033,0.101502,0.007729,-0.000037
8,8,False,True,0.282912,0.113700,0.034890,0.011444,0.000147,0.010413,0.102886,0.009357,-0.000041
9,9,False,True,0.287227,0.115066,0.034300,0.010168,0.000148,0.010896,0.105962,0.010607,-0.000047
10,10,False,True,0.294329,0.114366,0.034051,0.009663,0.000146,0.011522,0.112875,0.011624,-0.000049
inf,inf,False,True,0.271869,0.115376,0.031418,0.007366,0.000139,0.010714,0.088184,0.018566,-0.000073
