rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.208290,0.114845,0.037728,0.015965,0.000160,0.010201,0.028965,0.000388,-0.000006
1,1,False,True,0.223199,0.114443,0.037445,0.014172,0.000156,0.010583,0.044169,0.002186,-0.000013
2,2,False,True,0.236544,0.113598,0.037147,0.013812,0.000158,0.010183,0.057853,0.003745,-0.000017
3,3,False,True,0.260539,0.118215,0.036864,0.013270,0.000157,0.010621,0.076207,0.005151,-0.000023
4,4,False,True,0.253669,0.113135,0.036113,0.012915,0.000151,0.010218,0.076055,0.005027,-0.000024
5,5,False,True,0.256281,0.113799,0.036656,0.012855,0.000156,0.010473,0.076599,0.005683,-0.000028
6,6,False,True,0.266989,0.113990,0.035702,0.012388,0.000151,0.010247,0.087379,0.007069,-0.000031
7,7,False,True,0.279887,0.115057,0.035505,0.011908,0.000148,0.010422,0.098255,0.008518,-0.000038
8,8,False,True,0.288537,0.119408,0.035451,0.012003,0.000153,0.010560,0.102220,0.008669,-0.000041
9,9,False,True,0.280574,0.114282,0.034432,0.010149,0.000149,0.011328,0.099303,0.010851,-0.000046
10,10,False,True,0.288415,0.117710,0.034181,0.009693,0.000144,0.011272,0.103544,0.011787,-0.000051
inf,inf,False,True,0.273110,0.116709,0.031481,0.007451,0.000140,0.010468,0.088262,0.018492,-0.000075
