key/t,False-0,False-1,False-2,False-3,False-4,False-5,False-6,False-7,False-8,False-9,False-10,False-inf
total_time_sec,0.205769,0.218501,0.239119,0.187612,0.251013,0.258889,0.263218,0.275004,0.278137,0.284579,0.292915,0.274012
load_time_sec,0.112679,0.110147,0.112496,0.083396,0.110358,0.112136,0.110887,0.110447,0.112084,0.110028,0.112319,0.112348
detect_races_time_sec,0.040929,0.040064,0.039629,0.028879,0.038857,0.038762,0.038270,0.037731,0.037638,0.036850,0.036785,0.034041
extract_traces_time_sec,0.019690,0.017599,0.017025,0.012042,0.016031,0.016008,0.015033,0.014715,0.014550,0.013455,0.013223,0.010235
find_reactive_cmds_time_sec,0.000198,0.000193,0.000195,0.000143,0.000187,0.000192,0.000187,0.000196,0.000190,0.000182,0.000182,0.000173
find_proactive_cmds_time_sec,0.003531,0.003445,0.003622,0.002711,0.003469,0.003546,0.003392,0.003446,0.003532,0.003477,0.003532,0.003635
find_covered_races_time,0.028383,0.044756,0.062515,0.056764,0.077093,0.082446,0.088880,0.100513,0.101585,0.110598,0.115891,0.095809
per_packet_inconsistent_time_sec,0.000343,0.002270,0.003605,0.003650,0.004980,0.005756,0.006523,0.007902,0.008500,0.009927,0.010914,0.017674
find_inconsistent_update_time_sec,0.000007,0.000018,0.000023,0.000020,0.000029,0.000034,0.000037,0.000045,0.000048,0.000053,0.000059,0.000086
