rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.214714,0.114092,0.042796,0.015959,0.000160,0.010942,0.030301,0.000396,-0.000009
1,1,False,True,0.225287,0.114296,0.037170,0.014348,0.000156,0.010544,0.046238,0.002489,-0.000013
2,2,False,True,0.245048,0.114453,0.036915,0.018036,0.000184,0.011490,0.060435,0.003485,-0.000018
3,3,False,True,0.252655,0.114051,0.036492,0.012871,0.000151,0.010507,0.073758,0.004773,-0.000022
4,4,False,True,0.253173,0.114493,0.036494,0.013178,0.000152,0.010569,0.073202,0.005030,-0.000023
5,5,False,True,0.258169,0.115322,0.036564,0.012906,0.000153,0.010384,0.077150,0.005632,-0.000027
6,6,False,True,0.267430,0.115500,0.035894,0.012362,0.000153,0.010228,0.086350,0.006880,-0.000031
7,7,False,True,0.276991,0.115351,0.035431,0.012064,0.000151,0.010801,0.094776,0.008348,-0.000037
8,8,False,True,0.281908,0.114107,0.034905,0.011465,0.000150,0.010735,0.101111,0.009360,-0.000042
9,9,False,True,0.285863,0.115501,0.034849,0.010108,0.000146,0.011157,0.104272,0.009753,-0.000044
10,10,False,True,0.290968,0.114914,0.034287,0.009969,0.000143,0.011407,0.108249,0.011914,-0.000050
inf,inf,False,True,0.270756,0.117142,0.031188,0.007291,0.000142,0.010814,0.085654,0.018419,-0.000074
