rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.209590,0.115088,0.037833,0.015760,0.000164,0.010510,0.029862,0.000335,-0.000006
1,1,False,True,0.224266,0.114705,0.037483,0.014518,0.000157,0.010867,0.044331,0.002160,-0.000014
2,2,False,True,0.241515,0.114220,0.036851,0.013658,0.000154,0.010919,0.061968,0.003645,-0.000028
3,3,False,True,0.253960,0.114250,0.036771,0.012961,0.000154,0.010789,0.074060,0.004920,-0.000023
4,4,False,True,0.264974,0.114895,0.036756,0.013294,0.000157,0.010902,0.083304,0.005610,-0.000025
5,5,False,True,0.259568,0.113816,0.036005,0.012854,0.000156,0.010844,0.079659,0.006171,-0.000029
6,6,False,True,0.269689,0.114368,0.035740,0.012326,0.000150,0.010772,0.089439,0.006832,-0.000030
7,7,False,True,0.271367,0.114636,0.035156,0.011588,0.000148,0.010534,0.091448,0.007784,-0.000039
8,8,False,True,0.279158,0.114527,0.035097,0.011554,0.000148,0.010264,0.098685,0.008808,-0.000039
9,9,False,True,0.280946,0.114289,0.034495,0.010186,0.000146,0.010839,0.101207,0.009708,-0.000044
10,10,False,True,0.297434,0.117503,0.034575,0.010068,0.000151,0.012175,0.112156,0.010727,-0.000048
inf,inf,False,True,0.272883,0.113902,0.031338,0.007171,0.000137,0.010236,0.091656,0.018335,-0.000073
