rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.208130,0.115267,0.037724,0.016001,0.000161,0.010437,0.028168,0.000332,-0.000006
1,1,False,True,0.224255,0.115224,0.037226,0.014218,0.000156,0.010467,0.044152,0.002754,-0.000019
2,2,False,True,0.247691,0.118393,0.037310,0.014081,0.000163,0.010342,0.063294,0.004057,-0.000019
3,3,False,True,0.250731,0.114800,0.036408,0.013212,0.000152,0.010680,0.070407,0.005017,-0.000023
4,4,False,True,0.259893,0.116259,0.036957,0.013006,0.000154,0.010507,0.077831,0.005123,-0.000025
5,5,False,True,0.257353,0.114182,0.036086,0.012777,0.000152,0.010521,0.077917,0.005658,-0.000028
6,6,False,True,0.264548,0.114250,0.035775,0.012268,0.000149,0.010623,0.084269,0.007151,-0.000031
7,7,False,True,0.274120,0.115079,0.035725,0.011673,0.000148,0.010313,0.092729,0.008382,-0.000037
8,8,False,True,0.281503,0.115158,0.035534,0.011643,0.000153,0.010887,0.099701,0.008354,-0.000040
9,9,False,True,0.286631,0.115028,0.034287,0.010141,0.000145,0.010867,0.105125,0.010960,-0.000046
10,10,False,True,0.298725,0.123820,0.034065,0.009767,0.000146,0.011448,0.107349,0.012046,-0.000051
inf,inf,False,True,0.271590,0.115108,0.031779,0.007279,0.000138,0.010543,0.089036,0.017599,-0.000072
