rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.207383,0.113929,0.037730,0.015835,0.000158,0.010678,0.028685,0.000331,-0.000005
1,1,False,True,0.223108,0.113661,0.037163,0.014254,0.000158,0.010732,0.044933,0.002159,-0.000013
2,2,False,True,0.241149,0.113817,0.036944,0.013732,0.000156,0.010657,0.061860,0.003932,-0.000019
3,3,False,True,0.254632,0.114212,0.036415,0.012920,0.000153,0.010590,0.075005,0.005278,-0.000026
4,4,False,True,0.251618,0.114466,0.036335,0.012859,0.000153,0.010499,0.071731,0.005519,-0.000025
5,5,False,True,0.265220,0.113907,0.035965,0.012761,0.000156,0.010789,0.085193,0.006388,-0.000029
6,6,False,True,0.275474,0.117679,0.036334,0.012590,0.000152,0.010444,0.091742,0.006470,-0.000030
7,7,False,True,0.278535,0.114617,0.035447,0.011739,0.000151,0.010565,0.097340,0.008605,-0.000038
8,8,False,True,0.284415,0.114612,0.035240,0.011535,0.000152,0.010940,0.103101,0.008764,-0.000039
9,9,False,True,0.285076,0.113686,0.034444,0.010168,0.000145,0.010863,0.105862,0.009833,-0.000044
10,10,False,True,0.293940,0.116059,0.034177,0.009877,0.000146,0.011242,0.110481,0.011874,-0.000051
inf,inf,False,True,0.269372,0.113430,0.030921,0.007224,0.000138,0.011483,0.087539,0.018526,-0.000075
