key/t,False-0,False-1,False-2,False-3,False-4,False-5,False-6,False-7,False-8,False-9,False-10,False-inf,True-0,True-1,True-2,True-3,True-4,True-5,True-6,True-7,True-8,True-9,True-10,True-inf
total_time_sec,11.139125,11.401610,11.115714,11.195670,11.290614,11.593030,11.598352,11.398794,11.242708,10.977954,10.998766,11.432822,11.115554,11.301718,11.296879,11.291683,11.153761,11.122412,11.359512,11.320434,11.426225,11.322359,11.419568,11.639260
load_time_sec,9.076790,9.358475,9.072173,9.141185,9.200368,9.355986,9.528454,9.264126,9.184116,8.920716,8.913781,9.243032,9.094871,9.269341,9.264021,9.256858,9.077600,9.000798,9.203230,9.145871,9.242033,9.116070,9.186688,9.096420
detect_races_time_sec,1.872699,1.834416,1.828364,1.849311,1.862267,2.004768,1.853742,1.896161,1.818988,1.810360,1.837235,1.838360,1.823150,1.838169,1.830616,1.826964,1.849157,1.867366,1.870282,1.852034,1.836587,1.840702,1.861673,1.856542
extract_traces_time_sec,0.134920,0.143650,0.146380,0.132792,0.141422,0.142223,0.129545,0.142893,0.125370,0.127443,0.123975,0.102038,0.146964,0.132296,0.136197,0.129005,0.135309,0.133470,0.138702,0.136977,0.122078,0.138016,0.123387,0.109904
find_reactive_cmds_time_sec,0.007326,0.007883,0.008156,0.007131,0.007780,0.009526,0.007573,0.008034,0.007945,0.010012,0.008166,0.009179,0.007349,0.010444,0.009797,0.007362,0.007420,0.009887,0.008868,0.007239,0.007323,0.007394,0.008353,0.007189
find_proactive_cmds_time_sec,0.025888,0.026189,0.029179,0.027434,0.027528,0.028134,0.026022,0.024525,0.026383,0.028327,0.026201,0.026478,0.028966,0.025984,0.025749,0.027333,0.024959,0.027086,0.028215,0.025892,0.027363,0.024725,0.028014,0.028036
find_covered_races_time,0.015377,0.021781,0.019836,0.019514,0.025114,0.025272,0.025185,0.027183,0.030767,0.035152,0.037276,0.077948,0.012900,0.017526,0.018824,0.020410,0.025047,0.034074,0.046332,0.059679,0.082170,0.080152,0.089224,0.231234
per_packet_inconsistent_time_sec,0.006004,0.009081,0.011478,0.018186,0.026009,0.026959,0.027700,0.035739,0.048995,0.045796,0.051995,0.135598,0.001248,0.007831,0.011529,0.022809,0.032495,0.046115,0.057815,0.083988,0.099062,0.105156,0.111840,0.273414
find_inconsistent_update_time_sec,-0.000066,-0.000078,-0.000061,-0.000065,-0.000072,-0.000107,-0.000070,-0.000085,-0.000091,-0.000088,-0.000088,-0.000138,-0.000057,-0.000069,-0.000073,-0.000860,-0.001715,-0.003556,-0.006009,-0.008693,-0.009558,-0.010082,-0.010326,-0.036440
