key,value
rw_delta,inf
ww_delta,inf
alt_barr,True
data_deps,True
total_time_sec,11.639260
load_time_sec,9.096420
detect_races_time_sec,1.856542
extract_traces_time_sec,0.109904
find_reactive_cmds_time_sec,0.007189
find_proactive_cmds_time_sec,0.028036
find_covered_races_time,0.231234
per_packet_inconsistent_time_sec,0.273414
find_inconsistent_update_time_sec,-0.036440
