rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.189970,0.138846,0.022669,0.007333,0.000219,0.010489,0.010143,0.000231,-0.000007
1,1,False,True,0.193243,0.141517,0.022250,0.007082,0.000212,0.010984,0.010574,0.000583,-0.000008
2,2,False,True,0.193427,0.141520,0.022457,0.006617,0.000217,0.010743,0.010940,0.000890,-0.000010
3,3,False,True,0.190369,0.140203,0.021855,0.006461,0.000212,0.010612,0.010099,0.000885,-0.000011
4,4,False,True,0.191035,0.139673,0.021443,0.006538,0.000254,0.010908,0.011010,0.001164,-0.000012
5,5,False,True,0.190895,0.140532,0.021219,0.006022,0.000208,0.011623,0.009973,0.001274,-0.000012
6,6,False,True,0.191251,0.141126,0.021120,0.005485,0.000209,0.010623,0.010988,0.001655,-0.000014
7,7,False,True,0.194129,0.142893,0.020441,0.005474,0.000210,0.010855,0.012179,0.002029,-0.000016
8,8,False,True,0.190099,0.139738,0.020389,0.004914,0.000210,0.010567,0.012122,0.002110,-0.000016
9,9,False,True,0.193418,0.141036,0.020718,0.004784,0.000208,0.010804,0.013607,0.002211,-0.000018
10,10,False,True,0.190715,0.139420,0.020290,0.004827,0.000214,0.011312,0.012716,0.001888,-0.000017
inf,inf,False,True,0.203214,0.150546,0.019985,0.004874,0.000210,0.010905,0.013437,0.003187,-0.000040
