key,value
rw_delta,3
ww_delta,3
alt_barr,False
data_deps,True
total_time_sec,0.196133
load_time_sec,0.144820
detect_races_time_sec,0.021822
extract_traces_time_sec,0.006784
find_reactive_cmds_time_sec,0.000213
find_proactive_cmds_time_sec,0.011587
find_covered_races_time,0.009993
per_packet_inconsistent_time_sec,0.000871
find_inconsistent_update_time_sec,-0.000011
