rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.196637,0.144394,0.022790,0.007501,0.000215,0.011209,0.010265,0.000224,-0.000007
1,1,False,True,0.189227,0.139258,0.022237,0.007127,0.000209,0.010571,0.009284,0.000501,-0.000008
2,2,False,True,0.196723,0.145367,0.022535,0.006865,0.000214,0.010838,0.010104,0.000759,-0.000010
3,3,False,True,0.193718,0.142902,0.021714,0.006640,0.000213,0.010925,0.010396,0.000887,-0.000010
4,4,False,True,0.197036,0.146470,0.021753,0.006447,0.000217,0.010593,0.010375,0.001137,-0.000012
5,5,False,True,0.191850,0.140338,0.021474,0.006062,0.000215,0.010972,0.011479,0.001265,-0.000012
6,6,False,True,0.201756,0.145679,0.022980,0.005913,0.000276,0.012768,0.012376,0.001715,-0.000015
7,7,False,True,0.192834,0.140254,0.020437,0.005309,0.000291,0.011986,0.012478,0.002030,-0.000016
8,8,False,True,0.191035,0.140150,0.020448,0.005093,0.000210,0.010887,0.011649,0.002531,-0.000032
9,9,False,True,0.190424,0.140420,0.020304,0.005029,0.000207,0.010924,0.011584,0.001909,-0.000016
10,10,False,True,0.192191,0.142107,0.020324,0.004900,0.000209,0.010826,0.011570,0.002206,-0.000018
inf,inf,False,True,0.197583,0.143194,0.019891,0.004826,0.000211,0.011170,0.014571,0.003645,-0.000043
