rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.190834,0.140038,0.023161,0.007418,0.000217,0.011067,0.008703,0.000193,-0.000006
1,1,False,True,0.194307,0.143190,0.022430,0.007066,0.000214,0.010627,0.010229,0.000512,-0.000008
2,2,False,True,0.193550,0.142921,0.022124,0.006656,0.000211,0.010937,0.009893,0.000763,-0.000010
3,3,False,True,0.196133,0.144820,0.021822,0.006784,0.000213,0.011587,0.009993,0.000871,-0.000011
4,4,False,True,0.191272,0.140741,0.021454,0.006219,0.000213,0.010786,0.010742,0.001073,-0.000011
5,5,False,True,0.192607,0.141784,0.021435,0.006241,0.000253,0.011179,0.010420,0.001251,-0.000013
6,6,False,True,0.192607,0.140744,0.020829,0.005496,0.000211,0.011300,0.012203,0.001777,-0.000015
7,7,False,True,0.195868,0.143732,0.021167,0.005419,0.000247,0.012021,0.011391,0.001839,-0.000018
8,8,False,True,0.198464,0.147543,0.020539,0.004959,0.000208,0.010927,0.012126,0.002113,-0.000016
9,9,False,True,0.190505,0.139908,0.020429,0.004822,0.000205,0.011023,0.012163,0.001907,-0.000017
10,10,False,True,0.191876,0.140579,0.020573,0.004950,0.000212,0.011686,0.011802,0.002023,-0.000017
inf,inf,False,True,0.196649,0.143685,0.019924,0.004850,0.000207,0.010945,0.013515,0.003450,-0.000042
