rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.189993,0.139949,0.022628,0.007332,0.000213,0.010718,0.008916,0.000199,-0.000006
1,1,False,True,0.191422,0.140386,0.022581,0.007015,0.000216,0.010759,0.009840,0.000583,-0.000009
2,2,False,True,0.195194,0.143164,0.022312,0.006953,0.000216,0.010870,0.010871,0.000767,-0.000009
3,3,False,True,0.189876,0.139089,0.021561,0.006775,0.000210,0.011287,0.009903,0.001007,-0.000011
4,4,False,True,0.193714,0.142661,0.021967,0.006260,0.000211,0.010733,0.010652,0.001185,-0.000012
5,5,False,True,0.192225,0.141671,0.021524,0.006086,0.000215,0.010695,0.010776,0.001214,-0.000013
6,6,False,True,0.191291,0.141592,0.020814,0.005502,0.000208,0.010648,0.010804,0.001676,-0.000015
7,7,False,True,0.190505,0.139749,0.020481,0.004999,0.000208,0.010967,0.012023,0.002030,-0.000015
8,8,False,True,0.192727,0.141355,0.020452,0.005401,0.000223,0.010767,0.012468,0.002012,-0.000017
9,9,False,True,0.191380,0.140466,0.020179,0.004806,0.000208,0.011560,0.012015,0.002073,-0.000020
10,10,False,True,0.190451,0.140350,0.020563,0.004920,0.000251,0.010811,0.011504,0.002004,-0.000017
inf,inf,False,True,0.195287,0.140103,0.019990,0.004978,0.000216,0.011074,0.015229,0.003621,-0.000043
