key/t,False-0,False-1,False-2,False-3,False-4,False-5,False-6,False-7,False-8,False-9,False-10,False-inf
total_time_sec,0.150933,0.157446,0.150251,0.153598,0.147971,0.159597,0.154354,0.159969,0.155492,0.151420,0.153018,0.156690
load_time_sec,0.104036,0.108254,0.106020,0.108611,0.104246,0.115917,0.106197,0.112751,0.111585,0.105851,0.106658,0.111620
detect_races_time_sec,0.017731,0.021478,0.017986,0.017795,0.017157,0.017269,0.021001,0.016288,0.016342,0.015983,0.016223,0.015731
extract_traces_time_sec,0.007768,0.007703,0.007467,0.007746,0.007092,0.007074,0.006841,0.008953,0.006226,0.005996,0.006073,0.006029
find_reactive_cmds_time_sec,0.000240,0.000249,0.000225,0.000231,0.000243,0.000221,0.000226,0.000323,0.000226,0.000220,0.000294,0.000241
find_proactive_cmds_time_sec,0.014245,0.012406,0.011884,0.012378,0.012005,0.011834,0.012229,0.013197,0.012231,0.014135,0.012083,0.012382
find_covered_races_time,0.006670,0.007115,0.006347,0.006436,0.006772,0.006746,0.007073,0.007518,0.007801,0.008172,0.010127,0.008687
per_packet_inconsistent_time_sec,0.000206,0.000197,0.000283,0.000361,0.000416,0.000495,0.000745,0.000893,0.001035,0.001019,0.001501,0.001937
find_inconsistent_update_time_sec,-0.000007,-0.000008,-0.000009,-0.000009,-0.000009,-0.000010,-0.000012,-0.000016,-0.000014,-0.000013,-0.000018,-0.000031
