rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.191096,0.139790,0.022561,0.007575,0.000218,0.011565,0.009121,0.000227,-0.000007
1,1,False,True,0.193793,0.141779,0.022416,0.007644,0.000253,0.011147,0.009939,0.000573,-0.000009
2,2,False,True,0.194495,0.144513,0.021957,0.006593,0.000218,0.011270,0.009102,0.000801,-0.000009
3,3,False,True,0.195655,0.143142,0.021858,0.006800,0.000218,0.011314,0.011249,0.001027,-0.000011
4,4,False,True,0.197701,0.146802,0.021581,0.006523,0.000214,0.011028,0.010451,0.001057,-0.000012
5,5,False,True,0.195373,0.143182,0.021510,0.006282,0.000220,0.011212,0.011603,0.001318,-0.000013
6,6,False,True,0.192704,0.140746,0.021109,0.005384,0.000207,0.010915,0.012545,0.001751,-0.000014
7,7,False,True,0.190063,0.139186,0.020649,0.004999,0.000210,0.010591,0.012345,0.002035,-0.000016
8,8,False,True,0.192550,0.141489,0.021092,0.004899,0.000207,0.010703,0.011989,0.002118,-0.000017
9,9,False,True,0.188544,0.138423,0.020180,0.004821,0.000206,0.010689,0.012257,0.001920,-0.000016
10,10,False,True,0.191603,0.140421,0.021154,0.004902,0.000212,0.010653,0.011974,0.002237,-0.000018
inf,inf,False,True,0.196957,0.143496,0.020361,0.004840,0.000237,0.010664,0.013614,0.003666,-0.000043
