rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.192826,0.140906,0.022846,0.007616,0.000217,0.010501,0.010460,0.000240,-0.000007
1,1,False,True,0.191800,0.141197,0.022223,0.007006,0.000213,0.011205,0.009339,0.000575,-0.000009
2,2,False,True,0.191179,0.140554,0.022096,0.006794,0.000216,0.010975,0.009599,0.000901,-0.000011
3,3,False,True,0.191593,0.140004,0.021782,0.006431,0.000214,0.010980,0.011117,0.001021,-0.000011
4,4,False,True,0.190978,0.140908,0.021444,0.006200,0.000210,0.010707,0.010271,0.001191,-0.000015
5,5,False,True,0.189468,0.139492,0.021674,0.006046,0.000211,0.011067,0.009837,0.001097,-0.000012
6,6,False,True,0.194700,0.144660,0.020812,0.005414,0.000211,0.011516,0.010538,0.001505,-0.000014
7,7,False,True,0.190968,0.140356,0.020593,0.005030,0.000209,0.010608,0.012355,0.001771,-0.000015
8,8,False,True,0.189918,0.138579,0.020160,0.005243,0.000250,0.011149,0.012440,0.002048,-0.000017
9,9,False,True,0.194182,0.144124,0.020451,0.004826,0.000208,0.010724,0.011578,0.002221,-0.000017
10,10,False,True,0.192306,0.140566,0.020401,0.004850,0.000259,0.011412,0.012527,0.002244,-0.000017
inf,inf,False,True,0.191982,0.139006,0.019776,0.004874,0.000210,0.011379,0.013412,0.003250,-0.000040
