rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.192497,0.141166,0.022686,0.007570,0.000219,0.010931,0.009655,0.000231,-0.000007
1,1,False,True,0.190273,0.139360,0.022247,0.007089,0.000218,0.010840,0.009897,0.000581,-0.000009
2,2,False,True,0.193409,0.142482,0.022175,0.006709,0.000215,0.011108,0.009812,0.000865,-0.000010
3,3,False,True,0.199654,0.148768,0.022100,0.006746,0.000223,0.010936,0.009896,0.000942,-0.000011
4,4,False,True,0.191199,0.140378,0.021504,0.006213,0.000211,0.011195,0.010624,0.001031,-0.000011
5,5,False,True,0.190224,0.140360,0.021360,0.006037,0.000210,0.010723,0.010377,0.001115,-0.000011
6,6,False,True,0.191406,0.141308,0.020741,0.005441,0.000216,0.011166,0.010869,0.001618,-0.000014
7,7,False,True,0.194818,0.142253,0.021075,0.005461,0.000253,0.011092,0.012603,0.002031,-0.000017
8,8,False,True,0.191398,0.140365,0.020663,0.004927,0.000212,0.010736,0.012330,0.002115,-0.000017
9,9,False,True,0.192744,0.141075,0.020458,0.005472,0.000242,0.011178,0.012070,0.002199,-0.000018
10,10,False,True,0.189990,0.139651,0.020194,0.004814,0.000211,0.011411,0.011474,0.002184,-0.000018
inf,inf,False,True,0.194473,0.141100,0.020343,0.004910,0.000215,0.010756,0.013447,0.003628,-0.000043
