rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.198448,0.144116,0.024154,0.007600,0.000222,0.011529,0.010558,0.000231,-0.000006
1,1,False,True,0.189863,0.139084,0.022129,0.007407,0.000262,0.011086,0.009357,0.000498,-0.000009
2,2,False,True,0.192280,0.140234,0.022006,0.006954,0.000280,0.011024,0.010883,0.000856,-0.000011
3,3,False,True,0.192328,0.139888,0.021793,0.006527,0.000214,0.011535,0.011313,0.001011,-0.000012
4,4,False,True,0.195336,0.143558,0.021817,0.006339,0.000217,0.010698,0.011607,0.001058,-0.000011
5,5,False,True,0.189021,0.138845,0.021360,0.006033,0.000210,0.010510,0.010745,0.001274,-0.000012
6,6,False,True,0.188642,0.138981,0.020738,0.005420,0.000208,0.010813,0.010788,0.001649,-0.000014
7,7,False,True,0.189787,0.139127,0.020521,0.004997,0.000209,0.010669,0.012171,0.002044,-0.000016
8,8,False,True,0.195903,0.141259,0.023852,0.005118,0.000215,0.012187,0.011121,0.002102,-0.000017
9,9,False,True,0.191938,0.141505,0.020476,0.004894,0.000213,0.010933,0.011669,0.002198,-0.000017
10,10,False,True,0.190224,0.139582,0.020152,0.004844,0.000208,0.011083,0.012130,0.002176,-0.000018
inf,inf,False,True,0.195905,0.140729,0.019987,0.004920,0.000223,0.010758,0.016025,0.003188,-0.000040
