rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.191747,0.140362,0.022893,0.007422,0.000213,0.011111,0.009518,0.000191,-0.000007
1,1,False,True,0.192083,0.141388,0.022651,0.006977,0.000212,0.010568,0.009657,0.000586,-0.000009
2,2,False,True,0.198139,0.144409,0.022770,0.007368,0.000273,0.010899,0.011458,0.000919,-0.000010
3,3,False,True,0.193132,0.141008,0.022453,0.006398,0.000217,0.010787,0.011194,0.001031,-0.000012
4,4,False,True,0.196839,0.145822,0.021795,0.006422,0.000214,0.010826,0.010474,0.001243,-0.000011
5,5,False,True,0.190776,0.140474,0.021467,0.006098,0.000211,0.011027,0.010199,0.001255,-0.000013
6,6,False,True,0.197764,0.145223,0.021013,0.005634,0.000218,0.011706,0.012168,0.001754,-0.000015
7,7,False,True,0.193464,0.140166,0.023167,0.005099,0.000216,0.011155,0.011622,0.001992,-0.000016
8,8,False,True,0.190327,0.139077,0.020466,0.004920,0.000207,0.011279,0.012320,0.002010,-0.000016
9,9,False,True,0.189690,0.140450,0.020207,0.004873,0.000208,0.010616,0.011371,0.001917,-0.000017
10,10,False,True,0.191775,0.140219,0.020956,0.004819,0.000207,0.010807,0.012497,0.002220,-0.000018
inf,inf,False,True,0.197367,0.141433,0.019759,0.005239,0.000208,0.011109,0.015916,0.003628,-0.000043
