rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.190664,0.139545,0.022720,0.007504,0.000218,0.011458,0.008959,0.000221,-0.000007
1,1,False,True,0.191425,0.140149,0.022268,0.007143,0.000212,0.011125,0.009902,0.000586,-0.000009
2,2,False,True,0.191702,0.140240,0.021882,0.006937,0.000214,0.011644,0.009993,0.000751,-0.000010
3,3,False,True,0.190710,0.140323,0.021574,0.006587,0.000212,0.010967,0.009990,0.001005,-0.000013
4,4,False,True,0.194712,0.143282,0.021681,0.006222,0.000217,0.010966,0.011123,0.001177,-0.000012
5,5,False,True,0.190447,0.139444,0.021546,0.006054,0.000208,0.010850,0.011019,0.001280,-0.000013
6,6,False,True,0.192105,0.140641,0.020862,0.005451,0.000211,0.011155,0.012018,0.001721,-0.000015
7,7,False,True,0.194234,0.143119,0.020482,0.005284,0.000219,0.010850,0.012221,0.002009,-0.000016
8,8,False,True,0.189285,0.139625,0.020420,0.004997,0.000207,0.010652,0.011508,0.001829,-0.000016
9,9,False,True,0.190878,0.140096,0.020373,0.004801,0.000207,0.010891,0.012247,0.002213,-0.000018
10,10,False,True,0.192434,0.142150,0.020377,0.005121,0.000210,0.010639,0.011950,0.001940,-0.000016
inf,inf,False,True,0.194764,0.140838,0.020419,0.004933,0.000207,0.010870,0.014222,0.003200,-0.000042
