rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.190807,0.139740,0.022537,0.007436,0.000213,0.011396,0.009252,0.000195,-0.000006
1,1,False,True,0.195521,0.143551,0.022660,0.007076,0.000216,0.010808,0.010582,0.000586,-0.000009
2,2,False,True,0.191091,0.140247,0.021956,0.006885,0.000249,0.010771,0.010144,0.000798,-0.000010
3,3,False,True,0.190200,0.140605,0.021765,0.006468,0.000210,0.010707,0.009402,0.001002,-0.000010
4,4,False,True,0.192551,0.141014,0.021930,0.006647,0.000214,0.011168,0.010240,0.001284,-0.000015
5,5,False,True,0.195801,0.144567,0.021514,0.006101,0.000213,0.011161,0.010895,0.001286,-0.000013
6,6,False,True,0.193307,0.142897,0.021027,0.005876,0.000254,0.010804,0.010761,0.001643,-0.000014
7,7,False,True,0.190828,0.139055,0.020354,0.005285,0.000215,0.011081,0.012765,0.002024,-0.000016
8,8,False,True,0.192607,0.142020,0.020507,0.005118,0.000216,0.011038,0.011720,0.001910,-0.000028
9,9,False,True,0.189902,0.139656,0.020288,0.004885,0.000208,0.010669,0.011944,0.002203,-0.000017
10,10,False,True,0.189143,0.139184,0.020201,0.004794,0.000211,0.011107,0.011699,0.001898,-0.000017
inf,inf,False,True,0.193345,0.140226,0.019933,0.004802,0.000207,0.011270,0.013605,0.003232,-0.000039
