rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,0.194632,0.143655,0.022628,0.007679,0.000254,0.011526,0.008664,0.000190,-0.000006
1,1,False,True,0.191688,0.139745,0.022844,0.007683,0.000269,0.010611,0.009913,0.000580,-0.000009
2,2,False,True,0.191773,0.140958,0.022153,0.006975,0.000215,0.011050,0.009501,0.000878,-0.000011
3,3,False,True,0.194040,0.142423,0.022003,0.006513,0.000214,0.010627,0.011196,0.001022,-0.000011
4,4,False,True,0.201004,0.149640,0.022922,0.006432,0.000227,0.010916,0.009774,0.001052,-0.000011
5,5,False,True,0.189889,0.139677,0.021423,0.006101,0.000224,0.011076,0.010162,0.001174,-0.000021
6,6,False,True,0.188962,0.139691,0.020862,0.005401,0.000210,0.010520,0.010518,0.001713,-0.000015
7,7,False,True,0.196714,0.144817,0.020638,0.005080,0.000211,0.011033,0.012852,0.002035,-0.000016
8,8,False,True,0.194691,0.143108,0.020768,0.004962,0.000213,0.010667,0.012780,0.002141,-0.000017
9,9,False,True,0.189191,0.139585,0.020209,0.004882,0.000208,0.010503,0.011543,0.002211,-0.000018
10,10,False,True,0.198224,0.145353,0.021002,0.005080,0.000238,0.012162,0.012165,0.002152,-0.000017
inf,inf,False,True,0.194297,0.140481,0.019990,0.004820,0.000211,0.010634,0.014462,0.003624,-0.000043
