key,value
rw_delta,4
ww_delta,4
alt_barr,False
data_deps,True
total_time_sec,20.384107
load_time_sec,16.450511
detect_races_time_sec,3.424383
extract_traces_time_sec,0.369643
find_reactive_cmds_time_sec,0.010297
find_proactive_cmds_time_sec,0.029794
find_covered_races_time,0.048430
per_packet_inconsistent_time_sec,0.050892
find_inconsistent_update_time_sec,-0.000096
