rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,17.729625,14.278572,2.998065,0.372300,0.011392,0.036270,0.030819,0.002084,-0.000081
1,1,False,True,17.776023,14.331896,3.013993,0.337934,0.009836,0.028883,0.040024,0.013326,-0.000090
2,2,False,True,17.767360,14.316426,3.003420,0.335128,0.009703,0.029498,0.043864,0.029178,-0.000101
3,3,False,True,17.766454,14.299884,2.997971,0.348786,0.009990,0.028997,0.045084,0.035597,-0.000105
4,4,False,True,17.906927,14.361215,3.041125,0.371087,0.009794,0.029674,0.048804,0.045070,-0.000115
5,5,False,True,17.830789,14.346600,2.987905,0.344001,0.009687,0.028982,0.056385,0.057065,-0.000124
6,6,False,True,17.678918,14.203538,2.983912,0.324327,0.009540,0.030233,0.058139,0.069060,-0.000129
7,7,False,True,17.850711,14.300672,2.995487,0.362225,0.010109,0.036444,0.064706,0.080888,-0.000139
8,8,False,True,17.868805,14.353800,2.979904,0.327172,0.009616,0.028917,0.068225,0.100973,-0.000156
9,9,False,True,17.832070,14.282509,2.975922,0.360884,0.009690,0.029849,0.071684,0.101342,-0.000149
10,10,False,True,18.122026,14.546192,3.017191,0.336302,0.009727,0.029419,0.078490,0.104512,-0.000152
inf,inf,False,True,18.271231,14.473271,2.954464,0.322878,0.010325,0.030124,0.186504,0.293344,-0.000282
