rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,17.923397,14.441792,3.050163,0.353590,0.009666,0.035531,0.030607,0.001922,-0.000084
1,1,False,True,18.046562,14.553813,3.042002,0.356462,0.009769,0.029963,0.040599,0.013829,-0.000088
2,2,False,True,18.200020,14.660114,3.074232,0.351191,0.010035,0.029472,0.045058,0.029777,-0.000102
3,3,False,True,17.907097,14.406275,3.027301,0.349908,0.009880,0.030547,0.046949,0.036089,-0.000107
4,4,False,True,18.033874,14.495892,3.036897,0.368540,0.009727,0.030336,0.047325,0.045001,-0.000114
5,5,False,True,18.090703,14.573859,3.033803,0.331425,0.009630,0.028694,0.056094,0.057039,-0.000121
6,6,False,True,18.120156,14.526542,3.056948,0.364135,0.009696,0.031584,0.060970,0.070095,-0.000149
7,7,False,True,18.185655,14.582873,3.056120,0.360227,0.009723,0.036012,0.060369,0.080158,-0.000134
8,8,False,True,18.026734,14.454858,3.022075,0.340756,0.009669,0.029086,0.069291,0.100795,-0.000153
9,9,False,True,18.083633,14.486534,3.061579,0.324700,0.009677,0.028958,0.070231,0.101769,-0.000148
10,10,False,True,18.026285,14.460647,2.997355,0.346592,0.009679,0.029325,0.076045,0.106453,-0.000151
inf,inf,False,True,18.369260,14.509334,2.998033,0.323285,0.009695,0.030263,0.197112,0.301215,-0.000285
