rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,17.789521,14.318909,3.015871,0.375138,0.009735,0.036518,0.031144,0.002083,-0.000082
1,1,False,True,17.731324,14.271212,3.004558,0.363944,0.009648,0.029759,0.038265,0.013807,-0.000090
2,2,False,True,17.819921,14.377202,2.984201,0.347998,0.009682,0.029054,0.042729,0.028914,-0.000100
3,3,False,True,17.842952,14.361217,2.991024,0.369586,0.009605,0.028751,0.046984,0.035639,-0.000106
4,4,False,True,17.768539,14.283542,2.993699,0.355186,0.009987,0.030503,0.048602,0.046860,-0.000119
5,5,False,True,17.806625,14.294699,3.002532,0.357938,0.010252,0.028947,0.055360,0.056734,-0.000121
6,6,False,True,17.841679,14.292062,3.006862,0.369767,0.009786,0.031925,0.061358,0.069750,-0.000130
7,7,False,True,17.880198,14.319091,2.994406,0.369853,0.010387,0.037561,0.067862,0.080859,-0.000138
8,8,False,True,17.781728,14.260712,2.980907,0.336564,0.009688,0.028360,0.065010,0.100292,-0.000152
9,9,False,True,17.874923,14.330344,2.976291,0.354174,0.009674,0.029520,0.073353,0.101378,-0.000149
10,10,False,True,17.870339,14.323995,2.964591,0.361202,0.013005,0.031375,0.071331,0.104649,-0.000152
inf,inf,False,True,18.128136,14.324241,2.964840,0.309978,0.009530,0.030389,0.183681,0.305123,-0.000310
