rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,17.882553,14.400100,3.024672,0.375077,0.010060,0.037114,0.033205,0.002203,-0.000081
1,1,False,True,17.753313,14.305781,3.007565,0.348920,0.009613,0.028728,0.038732,0.013843,-0.000090
2,2,False,True,17.808876,14.324698,2.998595,0.370919,0.010512,0.029275,0.045515,0.029222,-0.000101
3,3,False,True,18.635224,15.117401,3.032625,0.364525,0.010022,0.029724,0.045020,0.035763,-0.000104
4,4,False,True,17.898620,14.390911,3.011230,0.362107,0.009913,0.029418,0.049386,0.045501,-0.000114
5,5,False,True,17.881629,14.340160,3.024011,0.364291,0.010134,0.029622,0.056050,0.057170,-0.000149
6,6,False,True,17.754251,14.269316,2.974101,0.339935,0.010246,0.031297,0.059722,0.069444,-0.000150
7,7,False,True,17.787878,14.266380,2.978643,0.351406,0.009668,0.036632,0.064102,0.080874,-0.000135
8,8,False,True,17.896151,14.348481,2.984698,0.352284,0.009600,0.028832,0.070916,0.101144,-0.000154
9,9,False,True,17.886216,14.322384,3.020104,0.328153,0.009701,0.029188,0.074695,0.101756,-0.000194
10,10,False,True,17.868410,14.314733,2.980593,0.355992,0.009645,0.028786,0.074026,0.104441,-0.000152
inf,inf,False,True,18.127426,14.354764,2.939990,0.308859,0.009652,0.030505,0.187640,0.295683,-0.000292
