rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,17.844467,14.371243,3.020775,0.372890,0.009708,0.036964,0.030651,0.002113,-0.000082
1,1,False,True,17.783361,14.334362,3.006866,0.351358,0.010095,0.028461,0.039090,0.013000,-0.000089
2,2,False,True,17.806216,14.338327,2.982129,0.373154,0.010272,0.029104,0.043816,0.029273,-0.000101
3,3,False,True,17.712413,14.252804,2.979364,0.360638,0.009636,0.029084,0.044898,0.035843,-0.000106
4,4,False,True,17.815064,14.315749,3.002073,0.363428,0.009635,0.029766,0.048610,0.045650,-0.000115
5,5,False,True,17.843618,14.313619,3.014372,0.362834,0.010271,0.030050,0.054991,0.057320,-0.000120
6,6,False,True,17.912669,14.350344,3.033516,0.357385,0.009907,0.031336,0.060561,0.069448,-0.000130
7,7,False,True,18.057285,14.500144,2.999817,0.365370,0.010741,0.036964,0.062750,0.081325,-0.000134
8,8,False,True,17.983214,14.407989,3.026953,0.340110,0.009781,0.029167,0.067904,0.101111,-0.000156
9,9,False,True,18.248878,14.694546,3.014402,0.326055,0.009745,0.029322,0.070632,0.103988,-0.000151
10,10,False,True,18.182893,14.586671,3.050670,0.326479,0.010267,0.029120,0.074177,0.105320,-0.000151
inf,inf,False,True,18.117951,14.312690,2.946763,0.330603,0.009852,0.029906,0.184787,0.303020,-0.000288
