rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,18.035201,14.555256,3.033818,0.367292,0.009785,0.036671,0.030195,0.002061,-0.000082
1,1,False,True,18.189976,14.663131,3.046034,0.388826,0.010368,0.030068,0.037937,0.013476,-0.000094
2,2,False,True,18.023824,14.522764,3.040405,0.347652,0.009659,0.028483,0.045139,0.029581,-0.000100
3,3,False,True,18.046969,14.520380,3.026195,0.374069,0.011097,0.030520,0.048103,0.036457,-0.000106
4,4,False,True,18.038997,14.522015,3.037395,0.346939,0.009861,0.029243,0.048191,0.045195,-0.000116
5,5,False,True,17.845053,14.345568,2.987441,0.357417,0.009786,0.029058,0.058154,0.057465,-0.000124
6,6,False,True,17.873070,14.338606,3.003462,0.361649,0.010630,0.030637,0.059257,0.068660,-0.000129
7,7,False,True,17.814339,14.269180,2.986739,0.366684,0.009798,0.036936,0.063783,0.081042,-0.000136
8,8,False,True,17.956840,14.377035,3.013586,0.355946,0.009709,0.030003,0.068697,0.101668,-0.000151
9,9,False,True,18.641263,14.953681,3.138068,0.332046,0.011026,0.029406,0.074725,0.102124,-0.000148
10,10,False,True,18.304832,14.682123,3.036582,0.359117,0.010761,0.030489,0.078841,0.106721,-0.000157
inf,inf,False,True,18.414342,14.541353,3.022219,0.325012,0.010058,0.029630,0.187881,0.297862,-0.000285
