rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,17.995372,14.504866,3.039424,0.368647,0.011846,0.037301,0.031063,0.002103,-0.000081
1,1,False,True,17.811148,14.320135,3.013020,0.386965,0.009644,0.029027,0.038493,0.013733,-0.000090
2,2,False,True,17.988888,14.501880,3.025450,0.347761,0.009926,0.030061,0.044094,0.029574,-0.000101
3,3,False,True,17.812803,14.343255,2.980705,0.369111,0.009810,0.029530,0.044523,0.035720,-0.000106
4,4,False,True,17.727330,14.272941,2.990132,0.333899,0.009799,0.029030,0.046291,0.045081,-0.000115
5,5,False,True,17.806332,14.251121,3.026970,0.372928,0.009762,0.034000,0.054305,0.057081,-0.000122
6,6,False,True,18.225962,14.645777,3.041869,0.366688,0.010273,0.032075,0.059565,0.069540,-0.000129
7,7,False,True,17.906035,14.354906,2.977534,0.381530,0.009838,0.037165,0.063529,0.081354,-0.000138
8,8,False,True,18.221510,14.603928,3.051262,0.355102,0.009780,0.029222,0.070042,0.101983,-0.000149
9,9,False,True,17.931268,14.370411,3.006059,0.340010,0.009729,0.028762,0.074605,0.101493,-0.000149
10,10,False,True,17.903365,14.329206,2.969261,0.380658,0.010449,0.030960,0.077903,0.104736,-0.000153
inf,inf,False,True,18.125288,14.328693,2.942570,0.330985,0.010047,0.029493,0.188302,0.294857,-0.000294
