rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,17.784941,14.362551,2.981226,0.360506,0.010366,0.035669,0.032404,0.002096,-0.000082
1,1,False,True,17.758978,14.325685,2.990816,0.349751,0.009575,0.029210,0.039869,0.013936,-0.000095
2,2,False,True,17.695979,14.223675,2.983333,0.375146,0.010284,0.029825,0.044564,0.029009,-0.000102
3,3,False,True,17.839941,14.373344,3.002585,0.345795,0.009707,0.029852,0.043549,0.034960,-0.000107
4,4,False,True,17.750536,14.302876,2.985699,0.329815,0.009573,0.029092,0.048606,0.044722,-0.000110
5,5,False,True,17.816681,14.330607,3.002497,0.330725,0.009666,0.029473,0.054856,0.058687,-0.000123
6,6,False,True,17.973802,14.437144,3.000788,0.367603,0.009793,0.031513,0.057506,0.069241,-0.000174
7,7,False,True,17.960284,14.384225,3.015646,0.364419,0.009731,0.037733,0.065104,0.083244,-0.000141
8,8,False,True,17.864418,14.310751,2.978902,0.361149,0.010162,0.030431,0.071364,0.101461,-0.000147
9,9,False,True,17.872240,14.330400,2.989760,0.338011,0.010922,0.028521,0.072588,0.101848,-0.000149
10,10,False,True,17.906743,14.348867,3.000190,0.339653,0.009516,0.029302,0.074292,0.104730,-0.000152
inf,inf,False,True,18.838244,15.007973,3.015188,0.292953,0.009851,0.028578,0.186174,0.297186,-0.000301
