rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,17.862978,14.364125,3.035379,0.382802,0.010164,0.036975,0.031280,0.002129,-0.000082
1,1,False,True,17.963878,14.439333,3.067241,0.365551,0.010465,0.029357,0.038151,0.013648,-0.000091
2,2,False,True,17.838805,14.338233,3.017491,0.370230,0.011444,0.029712,0.042640,0.028913,-0.000102
3,3,False,True,17.781187,14.292010,2.995530,0.375172,0.009808,0.029653,0.044050,0.034818,-0.000106
4,4,False,True,17.792457,14.275887,2.989391,0.390843,0.010151,0.030505,0.050374,0.045145,-0.000113
5,5,False,True,18.204774,14.649755,3.027975,0.370881,0.010861,0.030139,0.057722,0.057278,-0.000123
6,6,False,True,17.928904,14.400453,3.008705,0.346452,0.009955,0.032658,0.060628,0.069883,-0.000130
7,7,False,True,17.841944,14.317622,2.990871,0.339037,0.009736,0.034893,0.069149,0.080460,-0.000135
8,8,False,True,17.865323,14.308655,2.975671,0.371740,0.009759,0.028920,0.069403,0.100986,-0.000149
9,9,False,True,17.932077,14.334424,3.024349,0.357399,0.009614,0.030138,0.074060,0.101901,-0.000152
10,10,False,True,18.225322,14.561873,3.062385,0.373900,0.009741,0.030031,0.077768,0.109433,-0.000153
inf,inf,False,True,18.240048,14.403591,2.962667,0.348030,0.010278,0.030235,0.188747,0.296157,-0.000300
