rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,17.749884,14.288450,3.002461,0.379312,0.010154,0.035943,0.031327,0.002107,-0.000082
1,1,False,True,17.804334,14.325642,3.007089,0.376446,0.011340,0.029935,0.039932,0.013820,-0.000089
2,2,False,True,18.545368,15.001612,3.067615,0.357945,0.010808,0.030651,0.046445,0.030149,-0.000102
3,3,False,True,18.031295,14.530856,3.031932,0.346358,0.009905,0.029583,0.045361,0.037152,-0.000108
4,4,False,True,17.801806,14.343007,2.984800,0.343728,0.009677,0.028434,0.047065,0.044933,-0.000113
5,5,False,True,18.160805,14.552341,3.067904,0.389248,0.010196,0.030500,0.052901,0.057553,-0.000122
6,6,False,True,17.861825,14.373398,2.977732,0.341026,0.009655,0.031065,0.059183,0.069596,-0.000129
7,7,False,True,17.836583,14.326446,2.992794,0.327045,0.009614,0.035454,0.062143,0.082908,-0.000137
8,8,False,True,17.900235,14.297629,3.015067,0.381263,0.009644,0.029731,0.064927,0.101784,-0.000150
9,9,False,True,18.040243,14.494132,2.997357,0.336466,0.009576,0.029458,0.072202,0.100861,-0.000151
10,10,False,True,17.921191,14.373762,2.964949,0.363156,0.009651,0.029623,0.075369,0.104489,-0.000152
inf,inf,False,True,18.097053,14.320093,2.921552,0.331504,0.009722,0.029920,0.189351,0.294589,-0.000282
