rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,17.736822,14.288598,2.990709,0.378341,0.010097,0.036287,0.030549,0.002115,-0.000085
1,1,False,True,17.781368,14.333445,3.001107,0.353855,0.009716,0.029261,0.039729,0.014115,-0.000094
2,2,False,True,17.741588,14.273226,3.009417,0.346411,0.009761,0.029116,0.044606,0.028902,-0.000107
3,3,False,True,17.903090,14.440273,2.974349,0.368089,0.010053,0.030186,0.044674,0.035316,-0.000109
4,4,False,True,17.951276,14.443602,3.012242,0.358946,0.010844,0.031144,0.049454,0.044888,-0.000114
5,5,False,True,17.968378,14.444592,3.027177,0.345623,0.009913,0.030077,0.053654,0.057179,-0.000122
6,6,False,True,18.385961,14.741367,3.074584,0.387885,0.010557,0.032195,0.062311,0.076889,-0.000131
7,7,False,True,17.749307,14.218503,2.997544,0.338948,0.010041,0.035478,0.068162,0.080454,-0.000137
8,8,False,True,18.007902,14.440487,3.008886,0.350275,0.009798,0.030804,0.065913,0.101545,-0.000152
9,9,False,True,17.887173,14.303583,3.001136,0.366443,0.009906,0.029602,0.073426,0.102886,-0.000150
10,10,False,True,17.836366,14.299107,2.972262,0.342502,0.009971,0.029565,0.077271,0.105498,-0.000150
inf,inf,False,True,18.130836,14.336281,2.943571,0.330335,0.010086,0.029948,0.183896,0.296391,-0.000287
