rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,19.209671,14.888225,2.491045,1.377929,0.011640,0.088063,0.349298,0.003335,-0.000095
1,1,False,True,19.225140,14.925369,2.488312,1.343607,0.011763,0.082654,0.353736,0.019565,-0.000094
2,2,False,True,19.309097,14.987582,2.503455,1.337920,0.012863,0.085245,0.356783,0.025110,-0.000098
3,3,False,True,19.349142,14.911833,2.489043,1.337380,0.012882,0.085634,0.478448,0.033776,-0.000103
4,4,False,True,19.443149,14.916546,2.488524,1.340382,0.013245,0.083140,0.554004,0.047152,-0.000107
5,5,False,True,19.524881,14.995133,2.549858,1.264060,0.011690,0.084720,0.588209,0.031068,-0.000103
6,6,False,True,19.530510,14.923503,2.492303,1.323586,0.012792,0.089603,0.655972,0.032601,-0.000108
7,7,False,True,19.374384,14.814899,2.481329,1.244167,0.011698,0.085351,0.698757,0.038030,-0.000112
8,8,False,True,19.842395,15.105667,2.522785,1.267190,0.011905,0.086324,0.806152,0.042220,-0.000111
9,9,False,True,19.673327,14.938355,2.482765,1.317653,0.011809,0.085111,0.787401,0.050073,-0.000116
10,10,False,True,19.646966,14.943873,2.463371,1.278953,0.012541,0.082909,0.817503,0.047663,-0.000112
inf,inf,False,True,21.753014,15.168247,2.240536,1.094428,0.012021,0.086423,2.824904,0.296711,-0.029702
