rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,19.189767,14.943473,2.485424,1.306583,0.011718,0.087768,0.351217,0.003413,-0.000127
1,1,False,True,20.039198,15.633937,2.543117,1.363671,0.012034,0.090314,0.374236,0.021745,-0.000100
2,2,False,True,19.371288,14.985617,2.503499,1.366157,0.012227,0.086822,0.391160,0.025663,-0.000099
3,3,False,True,19.437549,15.008925,2.486590,1.327379,0.012121,0.085509,0.481033,0.035854,-0.000098
4,4,False,True,19.463096,14.928613,2.512543,1.334436,0.011912,0.084628,0.544554,0.046264,-0.000105
5,5,False,True,19.514891,14.968101,2.505418,1.319802,0.011758,0.084449,0.593904,0.031308,-0.000108
6,6,False,True,19.521903,14.928138,2.508849,1.312511,0.013157,0.085542,0.640757,0.032800,-0.000107
7,7,False,True,19.681148,15.017961,2.508817,1.309713,0.011776,0.085612,0.710472,0.036646,-0.000109
8,8,False,True,19.677014,15.017973,2.492276,1.234879,0.011743,0.086541,0.792431,0.041019,-0.000110
9,9,False,True,19.712932,15.010565,2.453766,1.301262,0.011746,0.084293,0.801243,0.049899,-0.000117
10,10,False,True,19.945409,15.134225,2.460753,1.369110,0.012289,0.085157,0.834208,0.049511,-0.000114
inf,inf,False,True,21.532771,14.946276,2.210529,1.114442,0.012069,0.088346,2.833015,0.298485,-0.029568
