rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,19.199524,14.943704,2.503771,1.297968,0.011796,0.086238,0.352543,0.003368,-0.000095
1,1,False,True,19.344706,14.979240,2.515704,1.363415,0.012201,0.085567,0.367257,0.021171,-0.000102
2,2,False,True,19.320800,15.023186,2.491635,1.314962,0.012212,0.085885,0.368105,0.024675,-0.000098
3,3,False,True,19.363960,14.964682,2.508087,1.266916,0.012179,0.083601,0.493504,0.034848,-0.000101
4,4,False,True,19.922138,15.389968,2.556763,1.288549,0.012852,0.085992,0.541720,0.046146,-0.000106
5,5,False,True,19.504240,14.973576,2.485453,1.305407,0.011740,0.084731,0.611066,0.032114,-0.000105
6,6,False,True,19.468755,14.917554,2.488703,1.279152,0.011853,0.086954,0.651781,0.032607,-0.000109
7,7,False,True,19.933440,15.258402,2.514881,1.322528,0.012368,0.086679,0.702029,0.036405,-0.000107
8,8,False,True,19.564720,14.900571,2.472307,1.256080,0.015360,0.085101,0.794888,0.040262,-0.000110
9,9,False,True,19.712094,14.974936,2.472793,1.333247,0.012376,0.084640,0.785309,0.048635,-0.000118
10,10,False,True,19.641095,14.895388,2.460125,1.312689,0.011596,0.083417,0.829796,0.047929,-0.000115
inf,inf,False,True,21.491264,14.912330,2.207928,1.126807,0.012229,0.090239,2.814804,0.297862,-0.029016
