rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,19.317796,14.994688,2.513664,1.375335,0.011818,0.086118,0.332806,0.003230,-0.000096
1,1,False,True,19.346599,15.024923,2.507501,1.331284,0.013672,0.083739,0.364877,0.020462,-0.000099
2,2,False,True,19.322004,14.976713,2.506566,1.342043,0.011713,0.088127,0.371590,0.025111,-0.000100
3,3,False,True,19.467005,15.071631,2.505599,1.274118,0.011687,0.083210,0.485665,0.034953,-0.000101
4,4,False,True,19.516859,15.014800,2.516327,1.294240,0.011730,0.085465,0.547848,0.046303,-0.000106
5,5,False,True,19.654702,15.092820,2.522658,1.321017,0.011955,0.083946,0.590388,0.031766,-0.000106
6,6,False,True,19.986798,15.311228,2.536406,1.345601,0.012848,0.087449,0.659459,0.033644,-0.000114
7,7,False,True,19.705558,15.071041,2.508254,1.296041,0.011837,0.087467,0.693313,0.037455,-0.000109
8,8,False,True,19.749056,15.010461,2.528472,1.275000,0.011881,0.089907,0.792899,0.040284,-0.000110
9,9,False,True,19.862068,15.164925,2.482591,1.287818,0.011757,0.086446,0.778438,0.049931,-0.000124
10,10,False,True,20.339025,15.547091,2.515961,1.299109,0.012963,0.084339,0.831807,0.047599,-0.000115
inf,inf,False,True,22.772616,15.788451,2.363774,1.123415,0.013074,0.094215,3.054715,0.305643,-0.029285
