rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,19.475990,15.181218,2.551345,1.298550,0.012303,0.094322,0.334716,0.003400,-0.000095
1,1,False,True,19.383216,15.080394,2.517232,1.313199,0.011783,0.085743,0.352988,0.021744,-0.000092
2,2,False,True,19.481413,15.119397,2.550952,1.324539,0.011990,0.089954,0.355778,0.028662,-0.000102
3,3,False,True,19.730013,15.270969,2.549182,1.294040,0.012169,0.084754,0.480594,0.038119,-0.000139
4,4,False,True,19.590400,15.071883,2.511452,1.319347,0.013784,0.085500,0.542576,0.045713,-0.000104
5,5,False,True,19.542150,15.010886,2.523595,1.282514,0.011669,0.083337,0.598992,0.031015,-0.000103
6,6,False,True,20.386855,15.605157,2.643360,1.309520,0.013577,0.093649,0.684616,0.036825,-0.000109
7,7,False,True,19.834843,15.198371,2.505202,1.310593,0.012870,0.088834,0.682096,0.036729,-0.000107
8,8,False,True,19.952186,15.181588,2.520484,1.307752,0.011681,0.087654,0.801281,0.041592,-0.000113
9,9,False,True,20.304560,15.558972,2.521449,1.285890,0.012045,0.086111,0.790424,0.049510,-0.000117
10,10,False,True,19.939176,15.150082,2.498718,1.295093,0.011933,0.088302,0.846210,0.048685,-0.000112
inf,inf,False,True,21.644119,15.073509,2.265313,1.065045,0.011625,0.085551,2.814396,0.299656,-0.028984
