rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,19.226605,14.913493,2.490569,1.368094,0.012715,0.086504,0.351747,0.003347,-0.000094
1,1,False,True,19.174922,14.933626,2.486190,1.275285,0.011624,0.084731,0.363440,0.019887,-0.000097
2,2,False,True,19.372105,14.995529,2.519975,1.361896,0.011741,0.085789,0.371952,0.025086,-0.000097
3,3,False,True,19.384748,14.960596,2.488443,1.331797,0.012702,0.086473,0.470048,0.034547,-0.000102
4,4,False,True,19.395017,14.958146,2.485363,1.260577,0.011713,0.085098,0.544737,0.049214,-0.000128
5,5,False,True,19.707611,15.133864,2.506905,1.325089,0.013415,0.087990,0.608338,0.031861,-0.000106
6,6,False,True,19.620454,15.027564,2.489525,1.317344,0.012672,0.087589,0.653851,0.031761,-0.000107
7,7,False,True,19.556565,14.926217,2.484238,1.309922,0.012021,0.085743,0.701152,0.037121,-0.000108
8,8,False,True,19.660853,15.013899,2.492629,1.227422,0.012618,0.084501,0.788281,0.041353,-0.000110
9,9,False,True,19.544490,14.874979,2.457681,1.265704,0.011959,0.086357,0.798031,0.049620,-0.000118
10,10,False,True,19.640315,14.965046,2.469418,1.233912,0.011783,0.083538,0.827850,0.048608,-0.000118
inf,inf,False,True,21.378604,14.910549,2.215010,1.063268,0.011653,0.084445,2.767071,0.297853,-0.028714
