rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,19.285105,14.949005,2.527269,1.351336,0.013719,0.086458,0.353838,0.003345,-0.000095
1,1,False,True,19.289939,14.982775,2.498863,1.331182,0.012598,0.085108,0.358568,0.020708,-0.000096
2,2,False,True,19.323537,14.998298,2.493703,1.351126,0.013719,0.085706,0.356445,0.024402,-0.000097
3,3,False,True,19.400465,14.955802,2.491025,1.332999,0.011987,0.085778,0.487107,0.035617,-0.000108
4,4,False,True,19.468529,14.986310,2.515559,1.274118,0.011595,0.084690,0.549018,0.047086,-0.000103
5,5,False,True,19.516316,14.952892,2.494268,1.330512,0.012122,0.087392,0.607706,0.031277,-0.000105
6,6,False,True,19.491121,14.993001,2.489766,1.240536,0.011684,0.084608,0.639412,0.031968,-0.000105
7,7,False,True,19.512077,14.910972,2.470867,1.309420,0.012238,0.085914,0.684646,0.037867,-0.000111
8,8,False,True,19.642314,14.989886,2.477533,1.252771,0.011706,0.084802,0.786086,0.039380,-0.000109
9,9,False,True,19.730974,14.983447,2.482502,1.341195,0.011748,0.083320,0.779559,0.049049,-0.000114
10,10,False,True,19.698132,14.937193,2.464056,1.325362,0.013328,0.083789,0.825924,0.048328,-0.000111
inf,inf,False,True,21.920230,15.269720,2.229701,1.070646,0.012127,0.086174,2.923232,0.299853,-0.028737
