rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,19.392266,15.062621,2.559304,1.319033,0.011685,0.086104,0.349789,0.003547,-0.000142
1,1,False,True,19.828802,15.382498,2.633028,1.340283,0.013049,0.084938,0.353689,0.021178,-0.000097
2,2,False,True,19.555618,15.175966,2.557202,1.345297,0.012030,0.085773,0.355135,0.024079,-0.000097
3,3,False,True,19.525993,15.083794,2.528642,1.301648,0.012783,0.092061,0.472337,0.034585,-0.000103
4,4,False,True,19.570733,15.106868,2.498583,1.274461,0.012121,0.083305,0.548290,0.046955,-0.000107
5,5,False,True,19.658614,15.091371,2.524497,1.310412,0.011636,0.086764,0.600511,0.033277,-0.000106
6,6,False,True,19.614741,15.016311,2.526374,1.291433,0.011768,0.090399,0.644501,0.033806,-0.000109
7,7,False,True,19.700032,15.072908,2.501510,1.302229,0.011726,0.085367,0.688669,0.037476,-0.000108
8,8,False,True,19.812418,15.110781,2.507160,1.258192,0.011703,0.085485,0.797530,0.041413,-0.000112
9,9,False,True,20.345566,15.546562,2.526625,1.294456,0.012183,0.085967,0.828398,0.051204,-0.000119
10,10,False,True,19.859664,15.119071,2.489690,1.285666,0.013288,0.085013,0.819161,0.047622,-0.000113
inf,inf,False,True,21.733795,15.136972,2.241165,1.099757,0.011586,0.087227,2.827983,0.299994,-0.029070
