rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,19.164551,14.891785,2.484123,1.336527,0.011623,0.086614,0.350426,0.003322,-0.000092
1,1,False,True,19.357031,14.981022,2.547881,1.343553,0.011824,0.085898,0.365079,0.021611,-0.000116
2,2,False,True,19.295234,14.952868,2.519221,1.350640,0.012816,0.085594,0.349967,0.023991,-0.000097
3,3,False,True,19.422144,14.971622,2.526225,1.316143,0.011762,0.083944,0.478393,0.033911,-0.000102
4,4,False,True,19.592188,15.097264,2.507485,1.281820,0.012036,0.086167,0.558987,0.048282,-0.000106
5,5,False,True,19.481689,14.946138,2.488067,1.311872,0.011631,0.084900,0.606990,0.031942,-0.000107
6,6,False,True,19.660249,15.047195,2.529262,1.280243,0.011994,0.086592,0.671671,0.033142,-0.000108
7,7,False,True,19.551982,14.933904,2.462059,1.325279,0.012057,0.085508,0.696973,0.036047,-0.000113
8,8,False,True,19.659275,14.968377,2.485377,1.269846,0.011953,0.086922,0.796012,0.040637,-0.000111
9,9,False,True,19.593157,14.864456,2.446501,1.337327,0.013853,0.085621,0.794115,0.051130,-0.000113
10,10,False,True,19.576911,14.890481,2.441839,1.270514,0.011947,0.086511,0.826096,0.049364,-0.000117
inf,inf,False,True,21.521982,14.952218,2.222011,1.118164,0.011607,0.086019,2.804631,0.297076,-0.030215
