key,value
rw_delta,7
ww_delta,7
alt_barr,True
data_deps,True
num_read,266
num_writes,510
num_ops,776
num_rw_time_edges,494
num_ww_time_edges,458
num_time_edges,952
num_harmful,76
num_commute,37459
num_races,37535
num_covered,5
num_per_pkt_races,28
num_per_pkt_inconsistent,11
num_per_pkt_inconsistent_covered,1
num_per_pkt_entry_version_race,16
num_per_pkt_inconsistent_no_repeat,11
