rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,19.166914,14.885197,2.478277,1.351540,0.011621,0.086490,0.350145,0.003479,-0.000125
1,1,False,True,19.301075,14.949978,2.525892,1.343761,0.012063,0.085562,0.361721,0.021962,-0.000095
2,2,False,True,19.276753,14.939203,2.506586,1.344881,0.011772,0.085946,0.362466,0.025759,-0.000098
3,3,False,True,19.454559,15.007860,2.489243,1.333685,0.011982,0.087738,0.488049,0.035854,-0.000106
4,4,False,True,19.413025,14.894066,2.503735,1.309127,0.011904,0.084020,0.559888,0.050137,-0.000106
5,5,False,True,19.475677,14.942343,2.490399,1.314837,0.012183,0.084873,0.597402,0.033487,-0.000109
6,6,False,True,19.633047,15.147035,2.468790,1.246132,0.011848,0.085706,0.640360,0.033028,-0.000108
7,7,False,True,19.587207,14.987073,2.494594,1.292023,0.011866,0.085986,0.678278,0.037237,-0.000109
8,8,False,True,19.612687,14.879666,2.461148,1.326564,0.011957,0.086338,0.807118,0.039743,-0.000111
9,9,False,True,19.618104,14.927111,2.466306,1.288268,0.011681,0.083595,0.789994,0.050996,-0.000112
10,10,False,True,19.765508,15.054967,2.470838,1.272004,0.011703,0.083436,0.824053,0.048352,-0.000113
inf,inf,False,True,21.498987,14.919038,2.218381,1.143529,0.013277,0.084344,2.788056,0.298763,-0.033556
