rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,4.284421,2.667933,0.481230,0.091686,0.000034,0.088013,0.953880,0.001645,0.000000
0,0,True,True,5.258073,2.761982,0.497253,0.098866,0.000691,0.091377,1.805853,0.002005,-0.000010
1,1,False,True,4.356354,2.695314,0.477717,0.085876,0.000082,0.082994,1.009763,0.004563,-0.000010
1,1,True,True,6.498136,3.949208,0.482403,0.082984,0.000033,0.089590,1.887186,0.006643,-0.000055
2,2,True,True,5.860640,2.759904,0.489246,0.083403,0.000000,0.096155,2.421833,0.010076,0.000000
2,2,False,True,4.594618,2.793452,0.479998,0.081415,0.000036,0.094620,1.138068,0.006979,-0.000012
3,3,False,True,4.707700,2.904897,0.476768,0.070192,0.000034,0.083556,1.144764,0.027424,-0.000029
3,3,True,True,7.825563,3.010886,0.928742,0.133234,0.000046,0.152236,3.570474,0.029945,0.000000
4,4,True,True,7.308926,2.794237,0.490522,0.068560,0.000034,0.086916,3.818951,0.049577,-0.000090
4,4,False,True,6.157547,3.291522,0.888247,0.122778,0.000047,0.142628,1.612447,0.099745,-0.000081
5,5,False,True,4.687951,2.764154,0.458662,0.068853,0.000034,0.086582,1.235335,0.074241,-0.000054
5,5,True,True,7.978748,2.731138,0.484127,0.065335,0.000035,0.086694,4.529513,0.081760,-0.000108
6,6,False,True,4.744320,2.673963,0.440524,0.066673,0.000032,0.092440,1.362892,0.107688,-0.000072
6,6,True,True,9.129735,2.711008,0.458945,0.066159,0.000000,0.087600,5.693672,0.112193,-0.000120
7,7,False,True,4.969409,2.827565,0.451246,0.064273,0.000034,0.085937,1.413454,0.126782,-0.000081
7,7,True,True,10.440202,2.794459,0.462657,0.070602,0.000038,0.093214,6.876384,0.141736,-0.001020
8,8,True,True,10.411931,2.760526,0.461999,0.068005,0.000000,0.089303,6.840068,0.191841,-0.000149
8,8,False,True,5.004049,2.708011,0.453052,0.063051,0.000036,0.082053,1.518531,0.179178,-0.000102
9,9,False,True,5.156222,2.702777,0.441208,0.067126,0.000037,0.085160,1.645007,0.214753,-0.000118
9,9,True,True,11.283845,2.727171,0.457780,0.063814,0.000000,0.082642,7.738189,0.214024,-0.000171
10,10,True,True,11.679098,2.829118,0.451866,0.066766,0.000033,0.081360,8.001954,0.246269,-0.000188
10,10,False,True,5.242277,2.665982,0.442396,0.064485,0.000033,0.085085,1.739744,0.244384,-0.000133
inf,inf,False,True,5.973842,2.730815,0.418884,0.068000,0.000000,0.088783,2.267217,0.400000,-0.000106
inf,inf,True,True,9.360524,2.831924,0.433176,0.071456,0.000032,0.095685,5.503374,0.424522,-0.000309
