rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,1.428355,0.958378,0.317214,0.042012,0.000813,0.082553,0.026569,0.000776,-0.000011
0,0,True,True,1.407261,0.951469,0.308175,0.042016,0.000829,0.075789,0.028087,0.000896,0.000000
1,1,False,True,1.397887,0.936205,0.308404,0.039756,0.000803,0.078990,0.030874,0.002791,-0.000034
1,1,True,True,1.434841,0.962316,0.319623,0.039510,0.000845,0.077286,0.032336,0.002858,-0.000034
2,2,True,True,1.404910,0.947926,0.306136,0.038277,0.000736,0.074714,0.032343,0.004708,-0.000037
2,2,False,True,1.460780,0.953405,0.326314,0.045119,0.000921,0.091601,0.038123,0.005220,-0.000043
3,3,False,True,1.523491,1.058032,0.305163,0.034914,0.000803,0.084945,0.033330,0.006211,-0.000059
3,3,True,True,1.438346,0.955020,0.311675,0.036488,0.000831,0.078702,0.047357,0.008060,-0.000176
4,4,True,True,1.536224,1.039527,0.311588,0.035006,0.000848,0.079783,0.058906,0.010355,-0.000176
4,4,False,True,1.577450,1.091951,0.326229,0.035142,0.000800,0.077237,0.037525,0.008472,-0.000062
5,5,False,True,1.391820,0.932270,0.297170,0.032796,0.000760,0.076380,0.041796,0.010547,-0.000065
5,5,True,True,1.443688,0.941351,0.306068,0.035198,0.000855,0.076535,0.070711,0.012756,-0.000179
6,6,False,True,1.417818,0.944456,0.303486,0.031675,0.000782,0.081686,0.043093,0.012507,-0.000100
6,6,True,True,1.476119,0.945268,0.314162,0.034160,0.000786,0.077095,0.090088,0.014305,-0.000219
7,7,False,True,1.551813,1.009300,0.353983,0.041941,0.000980,0.084872,0.046905,0.013671,-0.000128
7,7,True,True,1.703541,1.042859,0.398102,0.038981,0.000917,0.089886,0.111230,0.021215,-0.000311
8,8,True,True,1.526920,0.956568,0.334767,0.034716,0.000904,0.082948,0.097974,0.018744,-0.000263
8,8,False,True,1.429272,0.947530,0.298579,0.028754,0.000772,0.075461,0.049108,0.028890,-0.000132
9,9,False,True,1.519676,1.028431,0.313845,0.030003,0.000886,0.079678,0.049684,0.016976,-0.000154
9,9,True,True,1.713037,1.069967,0.381689,0.034268,0.000862,0.085998,0.118013,0.021129,-0.000265
10,10,True,True,1.520258,0.978706,0.308522,0.028295,0.000787,0.077595,0.104421,0.021606,-0.000290
10,10,False,True,1.463779,0.981977,0.302221,0.027668,0.000740,0.077314,0.054899,0.018762,-0.000159
inf,inf,False,True,1.494949,0.970409,0.308150,0.021692,0.000794,0.082289,0.071610,0.039522,-0.000443
inf,inf,True,True,1.554420,0.987590,0.300045,0.022236,0.000881,0.075850,0.119601,0.047652,-0.000565
