rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,1.216061,0.342408,0.803433,0.047723,0.000118,0.013019,0.009060,0.000256,-0.000012
1,1,False,True,1.260172,0.346693,0.794896,0.031462,0.000097,0.012872,0.069094,0.004799,-0.000221
2,2,False,True,1.312307,0.351000,0.789299,0.026549,0.000101,0.013762,0.119851,0.011191,-0.000519
3,3,False,True,1.316245,0.341976,0.790050,0.016772,0.000102,0.013186,0.135017,0.018259,-0.000851
4,4,False,True,1.330144,0.359575,0.786676,0.010997,0.000093,0.012632,0.134979,0.023796,-0.001361
5,5,False,True,1.304423,0.345009,0.775930,0.009440,0.000088,0.012924,0.128499,0.030584,-0.001911
6,6,False,True,1.295918,0.347459,0.773070,0.007977,0.000090,0.012765,0.115417,0.036766,-0.002333
7,7,False,True,1.294067,0.345122,0.767389,0.006935,0.000090,0.013193,0.115405,0.043177,-0.002721
8,8,False,True,1.296395,0.352455,0.768067,0.006261,0.000092,0.014056,0.107297,0.044991,-0.003139
9,9,False,True,1.309284,0.363438,0.764493,0.005959,0.000115,0.013228,0.108151,0.050260,-0.003604
10,10,False,True,1.288070,0.354801,0.757288,0.005360,0.000086,0.013499,0.095427,0.057282,-0.004288
inf,inf,False,True,1.235933,0.344806,0.717171,0.004193,0.000101,0.013529,0.068394,0.080315,-0.007388
