rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
0,0,False,True,1.370474,0.438453,0.863639,0.046200,0.000100,0.012834,0.008945,0.000259,-0.000013
1,1,False,True,1.264006,0.347408,0.796414,0.031529,0.000099,0.013396,0.070551,0.004364,-0.000210
2,2,False,True,1.328985,0.354337,0.800037,0.024273,0.000100,0.013999,0.124750,0.010944,-0.000509
3,3,False,True,1.327316,0.350096,0.789367,0.016281,0.000093,0.012974,0.139730,0.017884,-0.000856
4,4,False,True,1.309548,0.342557,0.788807,0.010755,0.000089,0.012869,0.129484,0.023593,-0.001357
5,5,False,True,1.789552,0.468469,1.079184,0.014871,0.000106,0.013787,0.159986,0.049798,-0.003299
6,6,False,True,1.725500,0.454603,1.036811,0.012405,0.000195,0.015439,0.152488,0.050595,-0.002920
7,7,False,True,1.763571,0.477417,1.050513,0.006938,0.000091,0.013821,0.155670,0.053916,-0.005133
8,8,False,True,1.707540,0.455238,1.015754,0.011365,0.000186,0.017923,0.140941,0.062604,-0.003485
9,9,False,True,1.626384,0.452832,0.939043,0.009549,0.000185,0.019123,0.133358,0.065757,-0.006483
10,10,False,True,1.672544,0.454292,1.002986,0.006246,0.000109,0.017320,0.111206,0.073520,-0.006808
inf,inf,False,True,1.707797,0.483746,0.988269,0.004845,0.000105,0.013513,0.089891,0.115459,-0.011920
